00:01 - Deadhead Count: 3243  Mandays: 9522, Active Legs: 13685, Excluded Legs: 3633, DH Excluded Legs: 3243, newMandays: 6142
132:00 - Deadhead Count: 4186  Mandays: 4378, Active Legs: 12543, Excluded Legs: 4775, DH Excluded Legs: 4186, newMandays: 97
136:00 - Deadhead Count: 4186  Mandays: 4378, Active Legs: 12543, Excluded Legs: 4775, DH Excluded Legs: 4186, newMandays: 97
140:00 - Deadhead Count: 4156  Mandays: 4320, Active Legs: 12612, Excluded Legs: 4706, DH Excluded Legs: 4127, newMandays: -477
144:00 - Deadhead Count: 4156  Mandays: 4320, Active Legs: 12612, Excluded Legs: 4706, DH Excluded Legs: 4127, newMandays: -477
148:00 - Deadhead Count: 4156  Mandays: 4320, Active Legs: 12612, Excluded Legs: 4706, DH Excluded Legs: 4127, newMandays: -477
152:00 - Deadhead Count: 4156  Mandays: 4320, Active Legs: 12612, Excluded Legs: 4706, DH Excluded Legs: 4127, newMandays: -477
156:00 - Deadhead Count: 4156  Mandays: 4320, Active Legs: 12612, Excluded Legs: 4706, DH Excluded Legs: 4127, newMandays: -477
160:00 - Deadhead Count: 4156  Mandays: 4320, Active Legs: 12612, Excluded Legs: 4706, DH Excluded Legs: 4127, newMandays: -477
164:00 - Deadhead Count: 4156  Mandays: 4320, Active Legs: 12612, Excluded Legs: 4706, DH Excluded Legs: 4127, newMandays: -477
168:00 - Deadhead Count: 4156  Mandays: 4320, Active Legs: 12612, Excluded Legs: 4706, DH Excluded Legs: 4127, newMandays: -477
172:00 - Deadhead Count: 4156  Mandays: 4320, Active Legs: 12612, Excluded Legs: 4706, DH Excluded Legs: 4127, newMandays: -477
176:00 - Deadhead Count: 4156  Mandays: 4320, Active Legs: 12612, Excluded Legs: 4706, DH Excluded Legs: 4127, newMandays: -477
180:00 - Deadhead Count: 4156  Mandays: 4320, Active Legs: 12612, Excluded Legs: 4706, DH Excluded Legs: 4127, newMandays: -477
184:00 - Deadhead Count: 4156  Mandays: 4320, Active Legs: 12612, Excluded Legs: 4706, DH Excluded Legs: 4127, newMandays: -477
188:00 - Deadhead Count: 4156  Mandays: 4320, Active Legs: 12612, Excluded Legs: 4706, DH Excluded Legs: 4127, newMandays: -477
192:00 - Deadhead Count: 4156  Mandays: 4320, Active Legs: 12612, Excluded Legs: 4706, DH Excluded Legs: 4127, newMandays: -477
196:00 - Deadhead Count: 4156  Mandays: 4320, Active Legs: 12612, Excluded Legs: 4706, DH Excluded Legs: 4127, newMandays: -477
200:00 - Deadhead Count: 4179  Mandays: 4372, Active Legs: 12662, Excluded Legs: 4656, DH Excluded Legs: 4179, newMandays: 90
204:00 - Deadhead Count: 4179  Mandays: 4372, Active Legs: 12662, Excluded Legs: 4656, DH Excluded Legs: 4179, newMandays: 90
208:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
212:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
216:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
220:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
224:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
228:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
232:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
236:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
240:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
244:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
248:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
252:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
256:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
260:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
264:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
268:00 - Deadhead Count: 4062  Mandays: 4230, Active Legs: 12556, Excluded Legs: 4762, DH Excluded Legs: 4038, newMandays: -10
272:00 - Deadhead Count: 4143  Mandays: 4342, Active Legs: 12611, Excluded Legs: 4707, DH Excluded Legs: 4143, newMandays: 88
276:00 - Deadhead Count: 4143  Mandays: 4342, Active Legs: 12611, Excluded Legs: 4707, DH Excluded Legs: 4143, newMandays: 88
280:00 - Deadhead Count: 4143  Mandays: 4342, Active Legs: 12611, Excluded Legs: 4707, DH Excluded Legs: 4143, newMandays: 88
284:00 - Deadhead Count: 4143  Mandays: 4342, Active Legs: 12611, Excluded Legs: 4707, DH Excluded Legs: 4143, newMandays: 88
288:00 - Deadhead Count: 4143  Mandays: 4342, Active Legs: 12611, Excluded Legs: 4707, DH Excluded Legs: 4143, newMandays: 88
292:00 - Deadhead Count: 4143  Mandays: 4342, Active Legs: 12611, Excluded Legs: 4707, DH Excluded Legs: 4143, newMandays: 88
296:00 - Deadhead Count: 4143  Mandays: 4342, Active Legs: 12611, Excluded Legs: 4707, DH Excluded Legs: 4143, newMandays: 88
300:00 - Deadhead Count: 4143  Mandays: 4342, Active Legs: 12611, Excluded Legs: 4707, DH Excluded Legs: 4143, newMandays: 88
304:00 - Deadhead Count: 4143  Mandays: 4342, Active Legs: 12611, Excluded Legs: 4707, DH Excluded Legs: 4143, newMandays: 88
308:00 - Deadhead Count: 4143  Mandays: 4342, Active Legs: 12611, Excluded Legs: 4707, DH Excluded Legs: 4143, newMandays: 88
312:00 - Deadhead Count: 4245  Mandays: 4437, Active Legs: 13104, Excluded Legs: 4214, DH Excluded Legs: 4227, newMandays: -20
316:00 - Deadhead Count: 4245  Mandays: 4437, Active Legs: 13104, Excluded Legs: 4214, DH Excluded Legs: 4227, newMandays: -20
320:00 - Deadhead Count: 4245  Mandays: 4437, Active Legs: 13104, Excluded Legs: 4214, DH Excluded Legs: 4227, newMandays: -20
324:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
328:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
332:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
336:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
340:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
344:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
348:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
352:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
356:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
360:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
364:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
368:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
372:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
376:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
380:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
384:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
388:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
392:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
396:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
400:00 - Deadhead Count: 4081  Mandays: 4274, Active Legs: 12622, Excluded Legs: 4696, DH Excluded Legs: 4081, newMandays: 95
